bikepoint_id,name,lat,lon,bikes_available,empty_docks,docks_total,install_date,locked,temporary,timestamp,data_source
BikePoints_400,"George Street, Marylebone",51.517703,-0.154106,9,18,27,1299583260000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_401,"Columbia Road, Shoreditch",51.528187,-0.075375,16,7,24,1299592500000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_402,"Penfold Street, Marylebone",51.522892,-0.171681,6,8,15,1299592860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_403,"George Place Mews, Marylebone",51.516892,-0.158249,3,12,16,1299593640000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_404,"Palace Gate, Kensington Gardens",51.502042,-0.1844,2,9,13,1299669180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_405,"Gloucester Road Station, South Kensington",51.494185,-0.18267,6,8,15,1299669300000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_408,"Sun Street, Liverpool Street",51.520009,-0.083935,3,20,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_409,"Strata, Elephant & Castle",51.493146,-0.099828,35,4,41,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_411,"Rotherhithe Roundabout, Rotherhithe",51.499169,-0.055846,10,7,19,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_412,"Cleaver Street, Kennington",51.488105,-0.110121,11,6,17,1302006180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_419,"Chelsea Bridge, Pimlico",51.485821,-0.149004,3,10,15,1308735300000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_421,"Southwark Station 2, Southwark",51.504044,-0.104778,6,39,45,1309258440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_423,"Eaton Square (South), Belgravia",51.494561,-0.153933,5,23,31,1309860240000,false,true,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_424,"Ebury Bridge, Pimlico",51.490491,-0.149186,6,21,29,1324551120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_425,"Camley Street, Camden Town",51.53792,-0.130529,9,9,18,1310028420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_426,"Vincent Street, Pimlico",51.493072,-0.129925,6,10,17,1310463720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_427,"Cheapside, Bank",51.51397,-0.09294,3,38,43,1310725680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,1,17,20,1318496100000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_430,"South Parade, Chelsea",51.48902,-0.17524,1,15,18,1324549980000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_431,"Crinan Street, King's Cross",51.534474,-0.122203,4,16,20,1323355020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_432,"Exhibition Road Museums 1, South Kensington",51.496468,-0.173796,0,12,13,1319448720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_433,"Wren Street, Holborn",51.524564,-0.116279,4,29,33,1323361560000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_435,"Kennington Station, Kennington",51.488852,-0.105593,5,16,23,1323346020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_436,"Red Lion Street, Holborn",51.51824,-0.11655,1,33,36,1323350220000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_437,"Vauxhall Walk, Vauxhall",51.488124,-0.120903,22,4,27,1325746380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_439,"Killick Street, King's Cross",51.5338,-0.118677,4,18,22,1325705460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_440,"Kennington Oval, Oval",51.483145,-0.113134,9,22,33,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_441,"Sail Street, Vauxhall",51.495656,-0.114605,6,18,24,1325711220000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_442,"Walmer Road, Avondale",51.510101,-0.211358,19,4,24,1325940420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_443,"Philpot Street, Whitechapel",51.515256,-0.058641,9,16,30,1325941800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_444,"Bethnal Green Garden, Bethnal Green",51.52568,-0.055312,14,9,24,1325944680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_445,"Cheshire Street, Bethnal Green",51.52388,-0.065076,17,8,28,1325945820000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_446,"York Hall, Bethnal Green",51.528936,-0.055894,15,11,27,1325948880000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_447,"Jubilee Crescent, Cubitt Town",51.493381,-0.007542,15,37,54,1325949000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_448,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,2,33,36,1325952660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_449,"Shadwell Station, Shadwell",51.511088,-0.057159,23,7,35,1325952900000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_450,"Jubilee Street, Stepney",51.515975,-0.053177,14,13,28,1326105240000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_451,"Hermitage Court, Wapping",51.504719,-0.063531,9,6,16,1325501400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_452,"St. Katharine's Way, Tower",51.505697,-0.070542,17,7,24,1326109140000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_453,"Garnet Street, Shadwell",51.508447,-0.055167,20,3,24,1326111060000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_454,"Napier Avenue, Millwall",51.487679,-0.021582,13,6,20,1326115380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_455,"East Ferry Road, Cubitt Town",51.49447,-0.014409,11,3,17,1326117780000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_456,"Albert Street, Camden Town",51.537706,-0.144801,13,13,26,1326197580000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_457,"Castlehaven Road, Camden Town",51.542138,-0.145393,12,16,29,1326203280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_458,"Wapping Lane, Wapping",51.504749,-0.057544,9,16,28,1326294780000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,14,1,17,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_460,"Burdett Road, Mile End",51.516196,-0.029138,23,6,33,1326284820000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_461,"Aston Street, Stepney",51.516,-0.038775,25,1,26,1326293640000,false,true,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_462,"Bonny Street, Camden Town",51.541603,-0.138853,18,26,45,1326294600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_463,"Thurtle Road, Haggerston",51.534776,-0.071881,8,12,22,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_464,"St. Mary & St. Michael Church, Stepney",51.51417,-0.052099,21,4,25,1326304980000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_465,"Pitfield Street North,Hoxton",51.53558,-0.08249,19,5,28,1333613280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_466,"Whiston Road, Haggerston",51.534464,-0.076341,4,17,21,1326360000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_467,"Southern Grove, Bow",51.523538,-0.030556,15,1,17,1326374040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_468,"Cantrell Road, Bow",51.521564,-0.022694,2,20,24,1326375720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_469,"Lindfield Street, Poplar",51.513757,-0.020467,18,23,44,1326381060000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_470,"Mostyn Grove, Bow",51.530535,-0.025492,10,36,46,1326790620000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_471,"Hewison Street, Old Ford",51.533283,-0.028155,10,8,19,1326790860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_472,"Malmesbury Road, Bow",51.529452,-0.027616,10,11,21,1326791160000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_473,"Millharbour, Millwall",51.496137,-0.019355,18,1,19,1326816540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_474,"Gascoyne Road, Victoria Park",51.541515,-0.038557,7,6,20,1326822960000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_475,"Lightermans Road, Millwall",51.499041,-0.020157,22,6,31,1326825480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_476,"Stebondale Street, Cubitt Town",51.489096,-0.009205,23,5,29,1326962100000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_477,"Spindrift Avenue, Millwall",51.49109,-0.018716,24,12,36,1326963780000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_478,"Stepney Green Station, Stepney",51.521889,-0.04667,19,1,21,1326965580000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_479,"Pott Street, Bethnal Green",51.527152,-0.058005,6,9,20,1326966240000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_480,"Flamborough Street, Limehouse",51.512871,-0.038986,23,0,25,1326975420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_481,"Saunders Ness Road, Cubitt Town",51.487129,-0.009001,11,23,35,1326996480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_482,"Exhibition Road Museums 2, South Kensington",51.495947,-0.173689,1,12,14,1326996720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_483,"Albert Gardens, Stepney",51.51328,-0.047784,25,5,33,1327088280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_484,"Bromley High Street, Bow",51.528828,-0.013258,19,3,24,1327339740000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_485,"Old Ford Road, Bethnal Green",51.531127,-0.048017,23,1,24,1327255440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_486,"Granby Street, Shoreditch",51.525645,-0.069543,23,12,37,1327338660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_487,"Canton Street, Poplar",51.511811,-0.025626,22,1,23,1327936860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_488,"Reardon Street, Wapping",51.506946,-0.058681,10,12,22,1327254960000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_489,"Christian Street, Whitechapel",51.513074,-0.064094,18,14,34,1327087920000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_490,"Pennington Street, Wapping",51.508622,-0.065006,24,21,45,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_491,"Queen Mary's, Mile End",51.522507,-0.041378,42,3,45,1327256220000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_494,"South Quay East, Canary Wharf",51.50196,-0.016251,1,34,36,1327433220000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_495,"Bow Church Station, Bow",51.528169,-0.018703,12,24,39,1327340460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_496,"Devons Road, Bow",51.52512,-0.015578,17,22,39,1327400820000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_497,"Merchant Street, Bow",51.526578,-0.027581,22,4,27,1327398420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_498,"Bow Road Station, Bow",51.527058,-0.025296,6,33,42,1327398660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_499,"Furze Green, Bow",51.519265,-0.021345,16,16,36,1327407960000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_500,"Ansell House, Stepney",51.520019,-0.05438,20,18,41,1327430040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_501,"Cephas Street, Bethnal Green",51.522561,-0.054883,24,0,24,1327430220000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_502,"Bonner Gate, Victoria Park",51.53341,-0.049591,13,6,21,1563957840000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_503,"Cleveland Way, Stepney",51.520893,-0.051394,31,1,36,1327492920000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_504,"St. John's Park, Cubitt Town",51.496454,-0.009506,22,8,30,1327937820000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_505,"Ackroyd Drive, Bow",51.520398,-0.026768,17,10,29,1327937460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_506,"Bell Lane, Liverpool Street",51.517475,-0.075855,4,19,23,1327938660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_507,"Clarkson Street, Bethnal Green",51.528692,-0.059091,19,12,31,1327938420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_508,"Fournier Street, Whitechapel",51.519362,-0.074431,2,12,18,1327938180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_509,"Fore Street Avenue, Guildhall",51.517842,-0.090075,3,16,19,1327938120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_510,"Westferry DLR, Limehouse",51.509303,-0.025996,31,8,41,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_511,"Sutton Street, Shadwell",51.511066,-0.053558,22,4,33,1327937940000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_513,"Watney Market, Stepney",51.514222,-0.055656,44,7,51,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_514,"Portman Square, Marylebone",51.516204,-0.155525,1,13,17,1328201520000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_515,"Russell Gardens, Olympia",51.500088,-0.211316,7,16,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_516,"Chrisp Street Market, Poplar",51.5112,-0.014438,3,15,18,1328202420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_517,"Ford Road, Old Ford",51.532513,-0.033085,16,1,18,1326790860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_518,"Antill Road, Mile End",51.528224,-0.037471,21,5,30,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_519,"Teviot Street, Poplar",51.518811,-0.011662,29,4,33,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_520,"Bancroft Road, Bethnal Green",51.526041,-0.047218,12,8,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_521,"Driffield Road, Old Ford",51.534137,-0.037366,19,0,19,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_522,"Clinton Road, Mile End",51.525941,-0.036017,24,12,36,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_523,"Langdon Park, Poplar",51.51549,-0.013475,7,17,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_524,"Lancaster Gate , Bayswater",51.511654,-0.179668,26,12,38,1328515080000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_525,"Blythe Road, Olympia",51.496927,-0.2135,20,3,24,1643301180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_527,"Hansard Mews, Holland Park",51.503802,-0.215808,19,0,20,1328777280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_528,"Clarges Street, Mayfair",51.507326,-0.145827,0,15,16,1328777880000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_529,"Manresa Road, Chelsea",51.486892,-0.170983,1,17,18,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_530,"Newby Place, Poplar",51.508896,-0.012413,15,1,18,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,19,0,21,1328778840000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_532,"Jubilee Plaza, Canary Wharf",51.5034,-0.020242,10,50,63,1328886360000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_533,"Wellington Row, Bethnal Green",51.528222,-0.069743,20,10,33,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_534,"Goldsmith's Row, Haggerston",51.531864,-0.066035,19,8,27,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_536,"Queensbridge Road, Haggerston",51.53385,-0.06992,30,4,35,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_537,"Old Montague Street, Whitechapel",51.51793,-0.067937,12,2,18,1330352880000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_538,"Naval Row, Blackwall",51.508981,-0.00699,12,6,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_539,"Hoxton Station, Hoxton",51.531091,-0.075901,13,5,22,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_541,"Green Park Station, Mayfair",51.506613,-0.142844,8,15,28,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_542,"Salmon Lane, Limehouse",51.514115,-0.033828,28,2,33,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_543,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,1,18,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_544,"Percival Street, Finsbury",51.526153,-0.102208,7,13,22,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_545,"Arlington Road, Camden Town",51.539957,-0.145246,10,12,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_546,"New Fetter Lane, Holborn",51.517428,-0.107987,1,19,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_547,"East India DLR, Blackwall",51.509474,-0.002275,9,41,51,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_548,"Westminster Bridge Road, Elephant & Castle",51.498386,-0.107913,3,22,26,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_549,"Gaywood  Street, Elephant & Castle",51.49605,-0.104193,13,30,45,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_550,"Harford Street, Mile End",51.521564,-0.039264,22,1,23,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_551,"Import Dock, Canary Wharf",51.505772,-0.01646,12,27,39,1330071720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_552,"Watney Street, Shadwell",51.511542,-0.056667,3,23,27,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_553,"Regent's Row , Haggerston",51.535678,-0.062546,21,0,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_554,"Aberfeldy Street, Poplar",51.513548,-0.005659,10,5,16,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_556,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,3,23,27,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_557,"King Edward Street, St Pauls",51.51601,-0.0985,0,19,20,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_558,"Page Street, Westminster",51.493978,-0.127554,2,19,24,1399635120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_559,"Abbotsbury Road, Holland Park",51.501391,-0.205991,11,13,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,15,6,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_561,"Rectory Square, Stepney",51.518369,-0.043371,20,1,22,1330503540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_562,"Bury Place, Holborn",51.51742,-0.123189,1,19,21,1330503420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_563,"Preston's Road, Cubitt Town",51.499286,-0.009152,10,10,26,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_564,"Somerset House, Strand",51.509943,-0.117619,7,31,41,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_565,"Selby Street, Whitechapel",51.521905,-0.063386,7,9,17,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_568,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,13,0,18,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,27,3,30,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_570,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,1,35,36,1330773180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.218337,26,2,29,1330620180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_572,"Greenland Road, Camden Town",51.539099,-0.141728,32,2,36,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_573,"Limerston Street, West Chelsea",51.485587,-0.18119,6,8,18,1331796060000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_574,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,34,8,45,1333618560000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_576,"Alpha Grove, Millwall",51.497304,-0.022793,19,2,23,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_577,"Globe Town Market, Bethnal Green",51.528869,-0.047548,18,0,20,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,19,12,32,1330444680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_579,"Queen Street 2, Bank",51.511246,-0.093051,2,32,36,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_580,"Doddington Grove, Kennington",51.486929,-0.102996,14,22,36,1392208500000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_581,"New Cavendish Street, Marylebone",51.519167,-0.147983,6,8,18,1331883540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_583,"Abingdon Green, Westminster",51.49764,-0.125972,2,17,20,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_584,"Ilchester Gardens, Bayswater",51.51244,-0.19096,9,10,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,8,21,31,1331797200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_587,"Monument Street, Monument",51.50964,-0.08497,5,14,22,1332406320000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_588,"Hoxton Street, Hoxton",51.52959,-0.0801,23,2,27,1330937820000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_589,"Drayton Gardens, West Chelsea",51.487196,-0.179369,9,6,18,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_590,"Greenberry Street, St.John's Wood",51.53256,-0.16862,8,15,26,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_591,"Westfield Library Corner, Shepherd's Bush",51.506093,-0.224223,20,5,27,1330759800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_592,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,16,3,20,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_593,"Northdown Street, King's Cross",51.531066,-0.11934,11,7,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_594,"Kingsway Southbound, Strand",51.513875,-0.117774,1,32,33,1331710680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_595,"Hammersmith Road, Hammersmith",51.493267,-0.21985,21,0,22,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_596,"Parson's Green , Parson's Green",51.472817,-0.199783,12,8,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_597,"Fulham Park Road, Fulham",51.473471,-0.20782,23,4,27,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_598,"Southerton Road, Hammersmith",51.494499,-0.228188,34,3,38,1501544700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_599,"Manbre Road, Hammersmith",51.485743,-0.223616,27,1,28,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,13,4,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_602,"Union Grove, Wandsworth Road",51.472993,-0.133972,35,7,45,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_603,"Caldwell Street, Stockwell",51.477839,-0.116493,33,10,44,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_604,"St Martins Close, Camden Town",51.538792,-0.138535,2,15,18,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_605,"Seymour Place, Marylebone",51.520331,-0.163667,6,21,29,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_606,"Addison Road, Holland Park",51.504199,-0.210941,3,23,26,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_607,"Putney Bridge Station, Fulham",51.468814,-0.210279,11,8,21,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_608,"Colet Gardens, Hammersmith",51.491093,-0.216493,24,6,30,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_609,"Sugden Road, Clapham",51.465123,-0.157788,11,4,19,1380109980000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_610,"Danvers Street, West Chelsea",51.482567,-0.172078,6,15,21,1380113460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_611,"Princedale Road , Holland Park",51.506465,-0.208486,5,15,20,1380203940000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.469259,-0.141812,23,4,30,1380294600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_613,"Woodstock Grove, Shepherd's Bush",51.504038,-0.2174,12,9,24,1380211860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
